category,main_category,deadline,goal,launched,pledged,state,backers,country,usd pledged
-1.116312611302876,-0.9649012813540154,1.61245154965971,1.8188437408805445,1.3643820804812932,-0.3948056966254213,-0.6882472016116854,-1.0328087177842387,0.0,-0.9862197428690327
-1.61245154965971,0.5360562674188973,0.12403473458920847,-0.6165857182078466,0.12403473458920847,-0.24552356767484523,0.917662935482247,0.607810274070571,0.0,-0.25486414205311275
-0.3721042037676254,-1.3401406685472437,0.6201736729460423,-0.8410977126057764,0.6201736729460423,-0.4844956331031361,0.917662935482247,-1.2624953766439122,0.0,-1.425624230471952
-0.6201736729460423,1.2865350418053536,-1.61245154965971,-0.11086812561025722,-0.8682431421244593,0.2639461066237911,0.917662935482247,2.281241645762477,0.0,2.2411044133493285
-0.12403473458920847,1.661774428998582,-0.3721042037676254,-0.7430151163572439,-0.6201736729460423,-0.48623848687624566,-0.6882472016116854,-1.3281201363181045,0.0,-1.4341627332205886
-1.3643820804812932,-1.3401406685472437,-1.3643820804812932,-0.5766606451080368,1.61245154965971,-0.21877746554135633,0.917662935482247,-0.8031220589245655,0.0,-0.12383096525672653
-0.8682431421244593,1.2865350418053536,1.3643820804812932,-0.7829401894570536,1.116312611302876,-0.384348573986764,0.917662935482247,-0.8031220589245655,0.0,-0.9349887263772125
1.61245154965971,0.16081688022566915,-1.116312611302876,0.7541751248856193,-1.3643820804812932,-0.14356662194793632,-2.2941573387056176,-0.4531233405528314,0.0,-0.3318201349937358
0.12403473458920847,-0.21442250696755905,-0.12403473458920847,-0.8095569048569267,-0.3721042037676254,-0.48677474957566397,-0.6882472016116854,-0.1906243018560619,0.0,-0.0822331315720478
1.116312611302876,-0.21442250696755905,0.3721042037676254,-0.7097442221074025,0.3721042037676254,-0.48690881525051855,-0.6882472016116854,0.07187473684070764,0.0,0.1673538718496402
0.6201736729460423,-1.3401406685472437,-0.8682431421244593,2.4842616258773726,-1.116312611302876,3.4216418694599393,0.917662935482247,0.33437377553747716,0.0,0.4169408752713282
1.3643820804812932,-0.5896618941607872,1.116312611302876,-0.31049349110930563,0.8682431421244593,-0.4822165166306082,-0.6882472016116854,0.5968728142342468,0.0,0.6665278786930162
0.3721042037676254,0.16081688022566915,-0.6201736729460423,0.22184081688815682,-1.61245154965971,-0.4857022241768273,-0.6882472016116854,0.8593718529310163,0.0,0.9161148821147043
0.8682431421244593,0.9112956546121255,0.8682431421244593,0.22184081688815682,-0.12403473458920847,0.6137703753055924,0.917662935482247,1.1218708916277857,0.0,1.1657018855363923
